Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-04,269.8999938964844,270.1000061035156,267.1000061035156,269.8999938964844,142962,0.0,0.0
2025-07-07,272.0,278.0,269.20001220703125,274.0,150786,0.0,0.0
2025-07-08,274.5,280.0,272.20001220703125,274.0,187202,0.0,0.0
2025-07-09,274.0,275.70001220703125,267.3999938964844,269.3999938964844,137668,0.0,0.0
2025-07-10,272.0,272.0,266.6000061035156,267.8999938964844,155593,0.0,0.0
2025-07-11,267.8999938964844,269.0,263.79998779296875,269.0,130250,0.0,0.0
2025-07-14,269.8999938964844,269.8999938964844,266.1000061035156,269.0,101147,0.0,0.0
2025-07-15,269.0,271.1000061035156,265.0,266.79998779296875,128833,0.0,0.0
2025-07-16,265.0,266.79998779296875,262.1000061035156,265.3999938964844,83573,0.0,0.0
2025-07-17,266.0,267.1000061035156,260.0,267.1000061035156,225109,0.0,0.0
2025-07-18,268.3999938964844,272.79998779296875,265.5,269.6000061035156,215865,0.0,0.0
2025-07-21,270.1000061035156,270.8999938964844,262.20001220703125,265.20001220703125,214376,0.0,0.0
2025-07-22,265.20001220703125,265.20001220703125,253.60000610351562,255.89999389648438,395346,0.0,0.0
2025-07-23,256.20001220703125,259.6000061035156,252.39999389648438,257.1000061035156,228207,0.0,0.0
2025-07-24,258.29998779296875,262.1000061035156,252.6999969482422,253.8000030517578,229225,0.0,0.0
2025-07-25,252.3000030517578,254.39999389648438,248.89999389648438,253.3000030517578,187092,0.0,0.0
2025-07-28,255.3000030517578,256.8999938964844,248.1999969482422,249.8000030517578,210324,0.0,0.0
2025-07-29,250.6999969482422,254.89999389648438,250.6999969482422,252.10000610351562,149946,0.0,0.0
2025-07-30,252.10000610351562,254.8000030517578,249.6999969482422,254.3000030517578,103308,0.0,0.0
2025-07-31,254.3000030517578,255.5,250.1999969482422,251.1999969482422,103936,0.0,0.0
2025-08-01,250.60000610351562,251.0,245.5,247.10000610351562,162444,0.0,0.0
2025-08-04,247.10000610351562,248.89999389648438,241.60000610351562,247.3000030517578,203802,0.0,0.0
2025-08-05,250.0,252.39999389648438,243.6999969482422,246.3000030517578,181625,0.0,0.0
2025-08-06,246.3000030517578,248.89999389648438,244.8000030517578,248.0,145882,0.0,0.0
2025-08-07,248.0,252.60000610351562,247.10000610351562,248.89999389648438,178128,0.0,0.0
2025-08-08,250.0,257.5,247.39999389648438,256.3999938964844,197306,0.0,0.0
2025-08-11,257.8999938964844,263.0,254.0,255.8000030517578,224519,0.0,0.0
2025-08-12,256.1000061035156,257.20001220703125,251.39999389648438,252.5,125003,0.0,0.0
2025-08-13,255.0,259.0,253.5,255.0,218382,0.0,0.0
2025-08-14,255.10000610351562,255.10000610351562,245.0,246.60000610351562,156000,0.0,0.0
2025-08-18,247.8000030517578,256.70001220703125,245.0,255.0,220994,0.0,0.0
2025-08-19,254.3000030517578,257.5,251.0,253.8000030517578,152386,0.0,0.0
2025-08-20,253.5,256.0,250.60000610351562,251.89999389648438,104760,0.0,0.0
2025-08-21,253.0,262.70001220703125,252.1999969482422,260.8999938964844,268115,0.0,0.0
2025-08-22,259.8999938964844,265.6000061035156,254.89999389648438,257.8999938964844,276119,0.0,0.0
2025-08-25,255.60000610351562,260.29998779296875,255.60000610351562,259.0,81865,0.0,0.0
2025-08-26,259.0,265.79998779296875,255.60000610351562,260.20001220703125,393845,0.0,0.0
2025-08-27,260.3999938964844,264.0,255.8000030517578,257.6000061035156,137200,0.0,0.0
2025-08-28,257.8999938964844,259.3999938964844,250.0,254.8000030517578,150223,0.0,0.0
2025-08-29,257.70001220703125,258.20001220703125,246.1999969482422,252.0,325699,0.0,0.0
2025-09-01,253.0,257.6000061035156,242.60000610351562,245.6999969482422,272349,0.0,0.0
2025-09-02,248.8000030517578,250.60000610351562,243.89999389648438,248.89999389648438,118874,0.0,0.0
2025-09-03,250.6999969482422,252.10000610351562,245.89999389648438,245.89999389648438,166137,0.0,0.0
2025-09-04,246.0,252.0,245.5,250.0,193379,0.0,0.0
2025-09-05,250.39999389648438,253.5,249.0,250.1999969482422,191397,0.0,0.0
2025-09-08,251.0,256.0,248.5,255.0,191374,0.0,0.0
2025-09-09,256.0,256.1000061035156,251.0,252.5,168547,0.0,0.0
2025-09-10,252.0,259.0,252.0,255.3000030517578,283016,0.0,0.0
